0.001,6.186965970705143e-85
0.01,2.956236124319165e-57
0.02,7.007942715426557e-49
0.03,5.862237215963281e-44
0.04,1.891077754124709e-40
0.05,1.023839972369415e-37
0.06,1.7908177939403116e-35
0.07,1.4349870808920372e-33
0.08,6.488477482774553e-32
0.09,1.8937165097194332e-30
0.1,3.910412351175517e-29
0.11,6.099519519088383e-28
0.12,7.542740502074077e-27
0.13,7.671351096229442e-26
0.14,6.602778375490534e-25
0.15,4.9196308256839534e-24
0.16,3.2316742607926185e-23
0.17,1.8998174616327848e-22
0.18,1.0119909112823888e-21
0.19,4.935651789652303e-21
0.2,2.223556970704795e-20
0.21,9.323205948561809e-20
0.22,3.662022696602886e-19
0.23,1.3550936353196174e-18
0.24,4.747394410461244e-18
0.25,1.581487957121902e-17
0.26,5.0288627718477943e-17
0.27,1.53161761030544e-16
0.28,4.481591313608777e-16
0.29,1.263291195410752e-15
0.3,3.4390113301667565e-15
0.31,9.061271621545156e-15
0.32,2.3155082585371472e-14
0.33,5.749128788042845e-14
0.34,1.389258428797627e-13
0.35,3.2723064250066736e-13
0.36,7.523572314280225e-13
0.37,1.6906483976467794e-12
0.38,3.717552387772784e-12
0.39,8.007762609344977e-12
0.4,1.6914350365980782e-11
0.41,3.506684789875738e-11
0.42,7.141890013360368e-11
0.43,1.4300642020722012e-10
0.44,2.817411886505535e-10
0.45,5.465145324636579e-10
0.46,1.044463621784071e-9
0.47,1.96784108075279e-9
0.48,3.657121575076411e-9
0.49,6.707691103168983e-9
0.5,1.2148085653321582e-8
0.51,2.173436439585463e-8
0.52,3.843092298863162e-8
0.53,6.718743825550838e-8
0.54,1.1618132184503865e-7
0.55,1.987845913575003e-7
0.56,3.366470208942506e-7
0.57,5.644829143262606e-7
0.58,9.374334348294239e-7
0.59,0.000001542286678416375
0.6,0.000002514423263887497
0.61,0.000004063182751056931
0.62,0.00000650950384915876
0.63,0.000010341294054105755
0.64,0.000016294179383405116
0.65,0.00002546825758299044
0.66,0.00003949545652013564
0.67,0.000060777356296615344
0.68,0.0000928201842403017
0.69,0.00014070248371568842
0.7,0.0002117220466596679
0.71,0.00031628240757160107
0.72,0.00046909573895429613
0.73,0.0006907983623776287
0.74,0.0010100969082971582
0.75,0.0014665864127819716
0.76,0.002114404376493439
0.77,0.0030269037078908194
0.78,0.004302537310496407
0.79,0.006072140124325048
0.8,0.00850775980165706
0.81,0.011833110242317051
0.82,0.016335584198131595
0.83,0.022379539456168596
0.84,0.030420242383005225
0.85,0.041017387489686565
0.86,0.05484649163971711
0.87,0.07270567857032773
0.88,0.09551443884125183
0.89,0.12429992426284409
0.9,0.16016531741961929
0.91,0.204233970909303
0.92,0.25756256277477335
0.93,0.3210167241438674
0.94,0.3951036850106048
0.95,0.47975849684669586
0.96,0.5740829731481901
0.97,0.676038970254985
0.98,0.7821040278357051
0.99,0.8870019893867802
0.999,0.9781906849176869
